transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T02158,U143,2022-07-10,Expense,Savings,26.0,Bank Transfer,Pune,Dinner at resto
T04769,U052,2019-05-31,Expense,Rent,8176.0,Cash,Mumbai,Uber to office
T00882,U140,2019-04-05,Expense,Food,820.0,Cash,,Course fee
T09509,U023,2019-09-21,Expense,Utilities,906.0,UPI,Ahmedabad,Uber to office
T12817,U153,2019-01-15,Income,Other Income,54447.0,Card,Bengaluru,Course fee
T07696,U078,2021-07-27,Expense,Rent,2015.0,Cash,Delhi,Gift
T09425,U093,2020-09-06,Expense,Food,528.0,Cash,Chennai,Course fee
T09351,U006,2020-05-30,Income,Salary,57339.0,Cash,Delhi,Uber to office via app
T12104,U119,2019-12-30,Expense,Others,343.0,Cash,Chennai,Salary
T12298,U150,2019-12-15,Expense,Food,1391.0,Cash,Kolkata,Uber to office
T11331,U117,2021-11-14,Expense,Utilities,656.0,Bank Transfer,Lucknow,Course fee
T06181,U132,2020-06-10,Expense,Rent,477.0,Card,Chennai,Monthly rent
T12680,U019,2021-05-28,Expense,Rent,353.0,UPI,Hyderabad,
T13879,U143,2021-10-31,Expense,Food,225.0,Card,Chennai,Paid electricity bill late
T07183,U046,2019-07-06,Expense,Food,121.0,Bank Transfer,,
T12883,U142,2022-01-15,Expense,Savings,315.0,Bank Transfer,Lucknow,Netflix subscription
T12051,U049,2019-02-09,Expense,Food,409.0,Cash,Pune,Salary late
T12047,U008,2021-01-14,Expense,Food,1831.0,Cash,Lucknow,
T01338,U057,2020-09-16,Expense,Utilities,849.0,Card,Ahmedabad,Monthly rent cash
T03772,U140,2022-12-14,Expense,Rent,185.0,UPI,Mumbai,Gift
T14679,U109,2021-03-07,Expense,Food,514.0,UPI,Chennai,Monthly rent
T00960,U086,2019-11-14,Expense,Entertainment,200.0,Cash,Lucknow,Netflix subscription
T00201,U071,2022-05-06,Expense,Rent,180.0,Bank Transfer,Lucknow,Grocery shopping
T05342,U152,2020-03-18,Income,Other Income,40248.0,Cash,Delhi,Dinner at resto
T10601,U135,2019-09-12,Expense,Rent,389.0,UPI,Jaipur,Dinner at resto
T01808,U150,2021-02-02,Income,Salary,39657.0,Bank Transfer,Kolkata,Doctor visit
T00568,U109,2020-12-27,Expense,Food,362.0,UPI,Mumbai,Gift
T10614,U164,2022-10-15,Expense,Entertainment,120.0,Bank Transfer,Mumbai,
T11045,U058,2019-05-30,Expense,Food,2883.0,Cash,Mumbai,Course fee late
T12326,U188,2019-08-22,Income,Salary,,Cash,Mumbai,Paid electricity bill
T02711,U049,2021-09-11,Expense,Entertainment,839.0,UPI,Delhi,Salary
T05559,U059,2019-02-21,Expense,Rent,2057.0,Bank Transfer,Kolkata,Netflix subscription
T08537,U078,2019-04-15,Expense,Food,663.0,Bank Transfer,Hyderabad,Grocery shopping
T10429,U058,2019-04-19,Expense,Food,151.0,Bank Transfer,Mumbai,Dinner at resto
T08765,U153,2022-03-15,Expense,Travel,2028.0,Cash,Pune,
T12383,U179,2022-03-02,Expense,Food,2677.0,Cash,Ahmedabad,Grocery shopping
T12125,U085,2022-05-07,Expense,Travel,334.0,Bank Transfer,Lucknow,Paid electricity bill
T11216,U133,2020-05-14,Expense,Food,813.0,UPI,Bengaluru,
T14213,U051,2021-05-18,Expense,Rent,89.0,Card,Delhi,Paid electricity bill cash
T06563,U056,2021-04-24,Expense,Health,2630.0,Bank Transfer,Ahmedabad,Doctor visit
T10598,U191,2020-05-10,Expense,Utilities,351.0,Card,,Gift
T11472,U053,2022-02-10,Expense,Others,205.0,Card,Jaipur,Course fee
T14610,U114,2020-09-03,Expense,Entertainment,429.0,Card,Kolkata,
T10585,U087,2019-11-07,Expense,Food,218.0,Card,Bengaluru,Grocery shopping
T07219,U025,2019-12-11,Expense,Rent,293.0,Card,Delhi,Gift
T07286,U175,2021-03-07,Expense,Food,5850.0,Cash,Delhi,Netflix subscription
T00374,U189,2019-12-09,Expense,Rent,1041.0,Card,Delhi,Gift
T08621,U006,2022-09-15,Income,Other Income,73281.0,Bank Transfer,Mumbai,Grocery shopping
T07198,U032,2022-03-01,Expense,Entertainment,174.0,Card,Pune,Doctor visit
T06330,U162,2021-01-06,Expense,Travel,658.0,Cash,Delhi,Salary
T07162,U003,2021-03-23,Expense,Rent,63.0,Card,Hyderabad,Salary
T09122,U145,2020-11-07,Expense,Savings,1165.0,UPI,Pune,Doctor visit via app
T02761,U090,2022-08-18,Expense,Food,52.0,UPI,Hyderabad,Dinner at resto
T07676,U185,2019-09-25,Income,Other Income,69417.0,UPI,Bengaluru,Uber to office
T10525,U124,2019-11-12,Expense,Rent,3129.0,UPI,Delhi,Netflix subscription
T01789,U175,2019-10-12,Expense,Rent,543.0,UPI,,Netflix subscription
T13303,U069,2019-10-02,Income,Salary,61244.0,UPI,Hyderabad,
T00967,U083,2020-03-27,Expense,Rent,175.0,UPI,Lucknow,Netflix subscription
T10109,U103,2020-01-18,Income,Salary,46340.0,Cash,,Netflix subscription cash
T01446,U131,2020-03-22,Expense,Entertainment,1307.0,Card,Pune,Gift
T08178,U089,2022-12-17,Expense,Food,,UPI,Mumbai,Gift
T08054,U029,2021-06-14,Expense,Rent,214.0,Bank Transfer,Ahmedabad,Doctor visit
T07883,U177,2019-06-07,Expense,Utilities,1382.0,UPI,Delhi,Paid electricity bill
T01382,U141,2019-08-15,Income,Salary,61767.0,Card,Jaipur,Monthly rent
T03233,U036,2020-08-14,Expense,Utilities,1499.0,Bank Transfer,Lucknow,
T11867,U152,2021-08-05,Expense,Utilities,482.0,Bank Transfer,Delhi,Grocery shopping
T14192,U119,2021-01-22,Expense,Entertainment,104.0,UPI,Jaipur,Salary
T03746,U181,2021-12-08,Expense,Travel,150.0,Bank Transfer,Delhi,
T08710,U107,2021-01-04,Expense,Travel,284.0,Bank Transfer,Ahmedabad,Doctor visit
T11099,U061,2019-08-15,Expense,Rent,129.0,Card,Bengaluru,
T11254,U028,2021-03-21,Expense,Utilities,78.0,Cash,Ahmedabad,Uber to office
T10572,U137,2021-01-06,Expense,Utilities,1235.0,Card,Pune,Course fee
T08422,U002,2019-05-19,Income,Bonus,75910.0,Cash,Hyderabad,
T08727,U169,2022-08-20,Expense,Rent,57.0,Bank Transfer,Hyderabad,
T10368,U179,2019-08-23,Income,Other Income,40312.0,Bank Transfer,Chennai,Course fee
T08553,U144,2019-02-23,Expense,Rent,271.0,Bank Transfer,Ahmedabad,Gift
T06082,U073,2019-01-01,Income,Bonus,28500.0,Cash,Lucknow,Course fee
T08994,U119,2020-12-14,Income,Other Income,55395.0,UPI,Mumbai,Monthly rent
T07699,U059,2019-12-18,Expense,Rent,244.0,UPI,Hyderabad,
T13660,U049,2022-06-23,Expense,Food,5743.0,UPI,Chennai,Course fee
T02078,U143,2020-01-24,Expense,Food,112.0,Bank Transfer,Chennai,
T07374,U010,2021-05-11,Expense,Savings,175.0,UPI,Mumbai,Dinner at resto
T04640,U111,2019-11-11,Expense,Utilities,164.0,Cash,Chennai,Netflix subscription
T10913,U052,2022-06-18,Expense,Rent,614.0,Cash,Kolkata,Salary
T14851,U064,2021-11-05,Expense,Others,1071.0,Bank Transfer,Delhi,Monthly rent via app
T02643,U123,2019-06-26,Expense,Rent,169.0,Cash,Hyderabad,Dinner at resto via app
T11141,U074,2019-08-17,Expense,Rent,164.0,Cash,Hyderabad,
T13626,U075,2022-10-30,Expense,Food,396.0,UPI,Hyderabad,
T05146,U188,2021-09-11,Expense,Food,107.0,Cash,Pune,Paid electricity bill cash
T09555,U103,2019-11-30,Expense,Food,60.0,Bank Transfer,Bengaluru,Uber to office
T14238,U044,2019-06-27,Expense,Travel,845.0,Bank Transfer,Pune,Gift
T01255,U003,2022-06-28,Expense,Travel,316.0,Card,Kolkata,Dinner at resto
T04357,U182,2022-08-30,Expense,Entertainment,962.0,Cash,Lucknow,Gift
T14302,U172,2020-12-09,Expense,Food,931.0,Cash,Delhi,Doctor visit
T00007,U117,2020-12-09,Expense,Others,474.0,UPI,Hyderabad,Salary
T06537,U160,2021-07-04,Expense,Food,68.0,Cash,Jaipur,Monthly rent
T12878,U051,2021-07-23,Expense,Food,121.0,Bank Transfer,Chennai,
T01851,U132,2022-06-30,Expense,Travel,485.0,Cash,Chennai,Uber to office via app
T02858,U102,2022-03-19,Expense,Rent,942.0,Bank Transfer,Hyderabad,Gift
T11188,U114,2021-03-07,Expense,Rent,76.0,Card,Lucknow,Gift late
T13875,U068,2020-02-16,Expense,Savings,1665.0,Cash,Hyderabad,Salary
T10983,U154,2019-03-18,Income,Bonus,49311.0,Bank Transfer,Bengaluru,Gift
T13949,U026,2019-10-08,Income,Bonus,59621.0,UPI,Mumbai,Doctor visit
T06944,U189,2020-11-26,Income,Other Income,48267.0,UPI,,Doctor visit
T00281,U163,2022-04-25,Expense,Travel,400.0,UPI,Kolkata,Uber to office via app
T02992,U047,2019-06-29,Expense,Entertainment,316.0,Card,Kolkata,Salary via app
T01130,U143,2019-01-04,Income,Other Income,76992.0,Cash,Hyderabad,Uber to office cash
T11161,U166,2021-11-05,Expense,Rent,86.0,Card,Chennai,
T02824,U101,2021-05-28,Expense,Entertainment,276.0,Cash,Jaipur,Netflix subscription
T11462,U011,,Expense,Savings,767.0,Cash,Pune,Salary
T09724,U071,2021-01-23,Expense,Food,606.0,Card,Pune,Dinner at resto
T12390,U097,2021-06-08,Income,Other Income,63665.0,Bank Transfer,Kolkata,Uber to office
T01703,U160,2019-12-04,Expense,Rent,222.0,UPI,Hyderabad,Grocery shopping
T01775,U143,2020-09-11,Expense,Travel,533.0,UPI,Jaipur,
T09580,U019,2019-02-09,Expense,Rent,762.0,Card,Kolkata,Uber to office
T12338,U132,2022-06-12,Expense,Rent,990.0,Card,Hyderabad,
T08679,U048,2022-08-14,Expense,Entertainment,422.0,Cash,Chennai,Monthly rent via app
T10700,U131,2021-09-08,Expense,Entertainment,137.0,UPI,Delhi,Gift
T03744,U159,2022-10-09,Expense,Food,6310.0,Bank Transfer,Kolkata,Gift
T03376,U077,2019-05-30,Expense,Food,321.0,Cash,Ahmedabad,
T07813,U043,2020-11-26,Expense,Food,1337.0,Cash,Chennai,
T10296,U173,2022-02-02,Expense,Entertainment,270.0,Card,Pune,Gift
T00570,U083,2022-04-06,Expense,Rent,341.0,Bank Transfer,Bengaluru,Doctor visit
T02129,U097,2022-05-01,Expense,Rent,150.0,Card,Delhi,Netflix subscription
T00088,U054,2019-10-07,Income,Salary,51509.0,Cash,Chennai,Paid electricity bill
T12378,U165,2022-01-09,Expense,Rent,1174.0,Card,Mumbai,Grocery shopping via app
T06959,U116,2020-06-12,Income,Salary,75601.0,Card,Mumbai,Dinner at resto
T06667,U112,2019-04-26,Income,Salary,60257.0,Cash,Chennai,
T04451,U180,2019-02-25,Expense,Travel,264.0,Cash,Delhi,
T10142,U110,2021-03-16,Expense,Rent,24.0,Cash,Kolkata,Course fee late
T01826,U076,2021-02-07,Expense,Rent,2201.0,UPI,Kolkata,Paid electricity bill
T04139,U017,2022-08-07,Expense,Education,718.0,,Delhi,Netflix subscription
T14063,U046,2022-07-24,Expense,Food,324.0,UPI,Lucknow,Course fee via app
T06036,U154,2020-10-29,Expense,Travel,857.0,UPI,Hyderabad,Gift late
T14791,U105,2019-01-12,Expense,Rent,1435.0,Cash,Lucknow,Doctor visit via app
T11554,U028,2020-02-17,Expense,Food,391.0,Card,Delhi,
T05796,U085,2021-03-27,Expense,Rent,191.0,Bank Transfer,Jaipur,Paid electricity bill late
T08090,U072,2019-02-05,Income,Bonus,58791.0,Cash,Delhi,
T14654,U062,2021-09-11,Income,Salary,61403.0,Bank Transfer,Hyderabad,Paid electricity bill
T01017,U074,2019-07-16,Expense,Utilities,109.0,Card,Lucknow,Gift via app
T14820,U025,2019-06-06,Expense,Food,377.0,Bank Transfer,Jaipur,Uber to office
T07540,U039,2020-04-17,Income,Other Income,63438.0,UPI,Kolkata,Dinner at resto
T10640,U077,2020-05-15,Expense,Utilities,100.0,Cash,Chennai,Course fee late
T09207,U181,2020-04-17,Expense,Rent,906.0,Card,Jaipur,Dinner at resto
T09976,U178,2022-02-05,Income,Other Income,72282.0,Cash,Bengaluru,Paid electricity bill via app
T01124,U009,2022-03-13,Expense,Food,1767.0,Bank Transfer,Hyderabad,Dinner at resto
T00265,U073,2021-02-12,Expense,Food,170.0,Card,Bengaluru,Doctor visit
T04041,U117,2019-07-18,Expense,Rent,455.0,Card,Kolkata,Grocery shopping late
T05958,U012,2020-08-16,Expense,Travel,985.0,Bank Transfer,Hyderabad,Course fee
T14207,U168,2020-08-19,Expense,Travel,150.0,Cash,Mumbai,Dinner at resto
T04360,U096,2020-12-05,Income,Bonus,51748.0,UPI,Lucknow,Gift
T01106,U109,2020-08-30,Expense,Health,692.0,Cash,Mumbai,Course fee
T11906,U078,2019-01-02,Expense,Food,415.0,UPI,,Dinner at resto via app
T05040,U062,2020-03-23,Expense,Rent,2771.0,Card,Chennai,Course fee
T09777,U034,2021-07-05,Expense,Utilities,361.0,Card,Ahmedabad,Paid electricity bill
T03238,U150,2021-09-18,Expense,Food,210.0,Cash,Mumbai,Course fee
T09567,U006,2019-06-17,Income,Bonus,94533.0,Cash,Chennai,
T11768,U157,2019-06-18,Expense,Food,1529.0,UPI,Mumbai,Gift
T07604,U108,2022-04-15,Expense,Savings,500.0,Card,Pune,Course fee
T03574,U025,2021-03-17,Expense,Others,31.0,UPI,,Uber to office cash
T08830,U051,2022-01-01,Expense,Travel,185.0,Card,Pune,
T12981,U048,2021-08-17,Expense,Entertainment,594.0,UPI,Bengaluru,Netflix subscription late
T07542,U128,2019-01-31,Expense,Food,569.0,Card,Hyderabad,Netflix subscription
T04985,U018,2020-12-12,Expense,Education,178.0,UPI,Chennai,Paid electricity bill
T03665,U031,2022-11-22,Expense,Entertainment,825.0,Bank Transfer,Ahmedabad,Salary
T13768,U122,2019-02-16,Expense,,339.0,Bank Transfer,Jaipur,Paid electricity bill
T09034,U044,2020-03-25,Expense,Savings,184.0,UPI,Kolkata,Salary
T06740,U106,2019-07-04,Expense,Rent,753.0,Card,Ahmedabad,Grocery shopping
T06937,U111,2020-07-17,Expense,Food,184.0,Card,Mumbai,Netflix subscription
T02180,U133,2019-09-05,Expense,Rent,276.0,UPI,Lucknow,Netflix subscription
T14906,U184,2022-11-15,Expense,Entertainment,1232.0,,Kolkata,Uber to office
T01909,U188,2020-06-25,Income,Salary,40881.0,Bank Transfer,Pune,Monthly rent
T03619,U153,2020-03-10,Expense,Rent,196.0,UPI,Mumbai,Netflix subscription
T12663,U067,2021-07-07,Expense,Rent,91.0,Card,Hyderabad,Uber to office
T10486,U079,2020-05-28,Income,Salary,57541.0,Bank Transfer,Jaipur,Salary
T13047,U124,2022-03-19,Expense,Entertainment,2589.0,Bank Transfer,Kolkata,Monthly rent
T13136,U157,2021-11-23,Expense,Rent,163.0,Card,Delhi,Dinner at resto
T01470,U189,2019-01-29,Expense,Savings,113.0,Cash,Hyderabad,Salary via app
T13639,U088,2019-12-31,Expense,Food,759.0,,Hyderabad,Salary
T01768,U014,2022-03-22,Expense,Food,398.0,UPI,Bengaluru,Grocery shopping
T05388,U071,2019-12-10,Expense,Food,1235.0,UPI,Kolkata,Paid electricity bill
T08118,U137,2021-12-04,Expense,Rent,649.0,Cash,Chennai,Doctor visit
T13491,U112,2022-01-09,Expense,Travel,237.0,Bank Transfer,Lucknow,Gift late
T13405,U020,2020-05-10,Expense,Rent,,UPI,Pune,Uber to office late
T00566,U161,2022-11-25,Expense,Food,166.0,Cash,Delhi,Dinner at resto
T07312,U056,2019-10-08,Expense,Rent,2083.0,UPI,Chennai,Uber to office
T07251,U061,2020-03-22,Expense,Rent,153.0,Card,Chennai,Salary
T07232,U173,2022-12-19,Expense,Utilities,279.0,UPI,Bengaluru,Salary via app
T05766,U037,2020-10-31,Expense,Education,1826.0,Bank Transfer,Pune,Salary
T10120,U144,2021-02-24,Income,Salary,66418.0,Bank Transfer,Delhi,aoxpWsQmycy
T05774,U011,2019-05-06,Expense,Food,280.0,Bank Transfer,Ahmedabad,Gift
T07290,U081,2020-02-14,Expense,Food,5306.0,Cash,Kolkata,Gift
T11324,U065,2021-02-14,Expense,Others,298.0,UPI,Chennai,Doctor visit cash
T03131,U153,2019-06-21,Income,Bonus,42932.0,Card,Bengaluru,Netflix subscription
T01063,U014,2022-03-11,Expense,Entertainment,272.0,Cash,Lucknow,
T01051,U064,2022-02-16,Expense,Rent,207.0,Card,Mumbai,
T13424,U069,2020-12-11,Expense,Rent,2092.0,Card,Kolkata,Doctor visit via app
T13994,U191,2022-04-08,Expense,Travel,306.0,Card,Lucknow,Doctor visit
T08107,U034,2019-03-18,Expense,Food,75.0,Cash,Mumbai,Gift via app
T00255,U028,2019-01-23,Expense,Others,449.0,Card,Mumbai,Monthly rent
T11164,U002,2019-10-04,Income,,58093.0,Cash,Delhi,Netflix subscription
T07641,U120,2019-09-29,Income,Bonus,46068.0,Bank Transfer,Hyderabad,Monthly rent
T11874,U068,2020-08-15,Expense,Rent,357.0,Cash,Lucknow,Grocery shopping
T01852,U083,2022-09-14,Expense,,,UPI,Hyderabad,Netflix subscription
T02932,U088,2020-11-18,Income,,54883.0,Bank Transfer,Pune,Dinner at resto
T04263,U127,2022-04-22,Expense,Rent,2478.0,UPI,Lucknow,
T02531,U160,2019-07-14,Expense,Rent,912.0,Card,Ahmedabad,Gift
T09803,U130,2022-06-16,Expense,Rent,824.0,UPI,Kolkata,Paid electricity bill
T01630,U117,2021-05-14,Expense,Food,248.0,Card,Mumbai,Gift
T03155,U140,2022-12-11,Expense,Food,45.0,UPI,Pune,Uber to office
T13295,U050,2020-01-30,Expense,Rent,27.0,UPI,,Salary
T08874,U019,2020-02-10,Expense,Food,161.0,Bank Transfer,Mumbai,Salary
T00709,U113,2021-10-26,Expense,Utilities,808.0,Card,Ahmedabad,Netflix subscription
T05166,U067,2021-07-14,Expense,Others,746.0,Cash,Chennai,Dinner at resto
T14135,U016,2020-06-12,Expense,Rent,1626.0,UPI,Jaipur,Paid electricity bill cash
T02503,U108,2020-10-03,Expense,Utilities,143.0,Cash,Hyderabad,Salary
T11392,U094,2019-05-17,Expense,Savings,37.0,Card,Lucknow,Netflix subscription via app
T01400,U188,2019-03-04,Expense,Others,1606.0,Bank Transfer,Lucknow,Netflix subscription via app
T14555,U131,2021-08-28,Income,Other Income,38636.0,Bank Transfer,Lucknow,Dinner at resto
T05074,U097,2019-06-21,Expense,Food,348.0,Cash,Pune,Uber to office
T09739,U128,2020-05-09,Income,Salary,57687.0,Bank Transfer,Kolkata,Netflix subscription
T04784,U048,2019-04-14,Expense,Rent,1485.0,Bank Transfer,Delhi,Salary cash
T10753,U019,2019-04-04,Expense,Food,310.0,UPI,Hyderabad,Paid electricity bill
T01482,U131,2022-03-12,Income,Other Income,31986.0,,Lucknow,Monthly rent
T08957,U105,2021-09-01,Expense,Entertainment,118.0,UPI,Ahmedabad,Grocery shopping
T03932,U012,2019-09-07,Expense,Rent,126.0,Cash,Chennai,
T11967,U175,2022-07-28,Income,Bonus,92252.0,Bank Transfer,Chennai,Gift cash
T08110,U018,2021-09-08,Expense,Travel,598.0,Cash,Ahmedabad,Paid electricity bill late
T12869,U121,2020-02-28,Expense,Food,632.0,Cash,Delhi,Uber to office
T01503,U055,2020-06-20,Expense,Food,589.0,UPI,Pune,
T06632,U041,2021-03-24,Expense,Food,152.0,Bank Transfer,Lucknow,Dinner at resto
T12294,U107,2020-05-21,Expense,Food,1664.0,Cash,Pune,
T11666,U106,2021-08-15,Expense,Food,620.0,UPI,Mumbai,Dinner at resto
T05240,U042,2021-08-18,Expense,Food,29.0,UPI,Pune,Salary
T06598,U077,2021-02-27,Expense,Food,186.0,Cash,Bengaluru,Uber to office
T07562,U112,2022-12-11,Expense,Travel,386.0,Card,Mumbai,
T02470,U077,2022-09-21,Expense,Entertainment,1367.0,Bank Transfer,Delhi,
T02666,U132,2019-06-27,Expense,Education,364.0,Card,Mumbai,Salary
T09066,U147,2022-11-11,Expense,Travel,84.0,Bank Transfer,Bengaluru,Grocery shopping
T00357,U065,2020-09-19,Expense,Education,75.0,Bank Transfer,Delhi,Course fee late
T00302,U130,2021-11-29,Expense,Food,55.0,Bank Transfer,Lucknow,Grocery shopping
T09516,U113,2022-05-01,Expense,Travel,1547.0,UPI,Mumbai,jeJtlbeDjzNoo
T02206,U034,2020-11-27,Expense,Utilities,352.0,Bank Transfer,Pune,Netflix subscription late
T04462,U172,2022-07-15,Expense,Rent,3904.0,Card,Bengaluru,Doctor visit
T05556,U014,2021-08-31,Expense,Rent,200.0,Cash,Lucknow,Uber to office
T11724,U184,2020-07-28,Expense,Food,541.0,Cash,Mumbai,Gift
T01816,U079,2020-02-01,Expense,Rent,184.0,UPI,Delhi,Uber to office
T06889,U080,2019-05-10,Expense,Rent,237.0,UPI,Pune,Netflix subscription late
T06241,U022,2019-02-12,Expense,Others,235.0,Cash,Jaipur,Salary
T00590,U189,2019-03-08,Expense,Food,270.0,Bank Transfer,Jaipur,Salary
T12256,U010,2019-04-28,Expense,Food,415.0,UPI,Ahmedabad,
T08611,U015,2020-11-28,Income,Bonus,84300.0,UPI,Ahmedabad,
T14780,U104,2022-05-28,Income,Salary,60224.0,Card,Pune,
T11499,U143,2020-08-30,Expense,Education,1465.0,Bank Transfer,,Course fee
T08592,U009,2019-08-23,Expense,Rent,211.0,Card,Kolkata,Doctor visit
T00639,U116,2019-03-05,Expense,Entertainment,86.0,UPI,Kolkata,Monthly rent cash
T10311,U152,2021-04-01,Expense,Rent,999999.0,Bank Transfer,Hyderabad,Gift cash
T14556,U011,2022-04-14,Expense,Utilities,229.0,Cash,Chennai,Course fee
T07970,U085,2019-12-19,Expense,Food,503.0,UPI,Lucknow,Monthly rent via app
T01262,U129,2021-02-09,Expense,Food,543.0,Bank Transfer,Hyderabad,Uber to office
T05401,U055,2022-12-14,Expense,Entertainment,111.0,Bank Transfer,Hyderabad,
T04677,U070,2021-09-28,Income,Other Income,58346.0,Bank Transfer,,Dinner at resto
T02633,U163,2022-09-09,Income,Salary,77895.0,Bank Transfer,,
T05713,U152,2021-03-27,Expense,Rent,102.0,Cash,Bengaluru,Gift
T05510,U151,2022-07-16,Income,Other Income,58156.0,UPI,Mumbai,
T02945,U104,2020-12-28,Expense,Entertainment,468.0,UPI,Lucknow,Dinner at resto
T00888,U151,2021-10-05,Expense,Rent,962.0,Cash,Pune,Doctor visit via app
T11261,U189,2022-04-15,Expense,Education,541.0,Cash,,
T00114,U160,2022-04-03,Expense,Rent,11.0,UPI,Hyderabad,Grocery shopping
T04358,U177,2019-04-29,Income,Other Income,79234.0,,Bengaluru,
T00268,U010,2019-01-20,Income,Other Income,33785.0,Cash,Delhi,
T01500,U092,2019-10-06,Expense,Travel,151.0,Bank Transfer,Ahmedabad,Netflix subscription
T01314,U067,2019-03-17,Income,Salary,84591.0,Card,Chennai,Dinner at resto
T10564,U010,2022-04-24,Income,Bonus,68998.0,UPI,Hyderabad,Netflix subscription
T03424,U139,2022-08-28,Expense,Utilities,195.0,Card,Bengaluru,Monthly rent cash
T11783,U041,2021-05-22,Expense,Savings,653.0,Bank Transfer,Delhi,
T12054,U169,2021-08-21,Expense,Rent,357.0,Cash,Jaipur,
T11049,U006,2020-07-30,Expense,Travel,156.0,Card,Lucknow,Uber to office
T05844,U188,2020-04-03,Expense,Rent,228.0,Card,Kolkata,pyvRLnFqFdskSWeS
T06797,U166,2019-05-25,Income,Other Income,69768.0,Cash,Jaipur,Dinner at resto
T06821,U181,2020-02-01,Expense,Utilities,4143.0,Bank Transfer,Kolkata,Course fee
T10918,U123,2020-05-27,Expense,Rent,113.0,UPI,Pune,Course fee
T02567,U174,2019-01-22,Expense,Food,2090.0,Bank Transfer,Jaipur,Course fee late
T11514,U066,2020-06-20,Expense,Utilities,375.0,Card,Jaipur,Uber to office
T01594,U139,2021-03-03,Income,Salary,42904.0,UPI,Chennai,
T03446,U176,2021-10-18,Expense,Rent,900.0,Card,Kolkata,Gift
T00793,U178,2019-12-05,Expense,Food,285.0,Bank Transfer,Kolkata,Netflix subscription cash
T03236,U063,2022-06-20,Expense,Rent,84.0,UPI,Jaipur,Salary
T02566,U192,2019-12-05,Expense,Food,183.0,Bank Transfer,Pune,Salary
T00618,U055,2022-06-03,Expense,Rent,109.0,Bank Transfer,,Dinner at resto
T04234,U058,2020-04-27,Expense,Food,179.0,UPI,Delhi,Monthly rent
T06099,U070,2022-12-03,Expense,Utilities,463.0,UPI,Bengaluru,Netflix subscription
T11493,U123,2020-11-05,Expense,Entertainment,325.0,Cash,Mumbai,Gift
T03807,U049,2022-02-28,Expense,Utilities,264.0,,Mumbai,Netflix subscription
T01696,U151,2022-05-15,Expense,Food,404.0,Cash,Lucknow,YQALpqRdQhmvgMS
T06507,U038,2020-05-22,Expense,Rent,27.0,UPI,Lucknow,
T06401,U022,2020-07-30,Expense,Rent,86.0,Bank Transfer,Mumbai,Netflix subscription
T14849,U100,2019-07-20,Income,Salary,55619.0,Bank Transfer,Pune,Doctor visit via app
T08079,U009,2020-09-24,Expense,Rent,322.0,Bank Transfer,Hyderabad,Monthly rent
T09971,U129,2022-04-07,Expense,Travel,223.0,UPI,Bengaluru,Netflix subscription
T02056,U135,2021-07-11,Expense,Rent,492.0,Card,Chennai,Monthly rent
T04771,U013,2021-01-29,Expense,Food,744.0,Bank Transfer,Jaipur,Doctor visit cash
